status_enc,url_length,url_dot,url_slash,url_hyphen,url_at,url_underline,url_plus,url_hashtag,url_digits,url_special,url_percent,url_equal,url_and,url_qm,url_asterisk,url_uppercase,uppercase_ratio,digits_ratio,ascii_space,domain_length,subdomain_len,domain_digits,domain_scheme,domain_dots,domain_vowels,pre_suf_fix,tld_enc,subdomain_enc,port_enc,dir_presence,dir_heirarchy,dir_slash,dir_hyphen,dir_digits,dir_percentage,filetype_length,query_presence,query_length,query_hyphen,query_equal,query_at,query_digits,Qdigits_ratio,filetype_enc,short_url,redirection,url_email,url_validation,ip_class,domain_age
0,1,2,4,1,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,1,3,0,0,2,4,0,73,2178,6,1,2,2,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,5,4,2,0,0,0,0,10,79,0,0,0,0,1,0,0,7,1,3,37,10,1,4,12,1,172,915,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,2,3
0,0,2,3,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,1,1,3,0,0,2,1,0,294,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,2,6,0,0,1,0,0,5,82,0,1,0,1,1,6,13,16,1,1,5,0,0,2,6,0,73,608,6,1,4,4,0,5,0,1,1,1,1,1,0,0,0,76,0,0,0,1,2,3
1,1,1,3,2,0,0,0,0,0,40,0,0,0,0,1,0,0,0,1,2,0,0,0,1,5,0,73,0,6,1,1,1,2,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,0
1,1,1,3,0,0,2,0,0,0,40,0,0,0,0,1,3,13,0,1,1,0,0,0,1,2,0,212,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,2,3,0,0,2,6,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,1,1,3,0,0,2,5,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,0,1,4,1,0,0,0,0,0,36,0,0,0,0,1,0,0,0,1,1,0,0,1,1,3,0,73,0,6,1,2,2,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,1,3,0,0,0,0,0,1,26,0,0,0,0,1,1,26,26,1,1,0,0,1,1,5,0,336,0,6,1,1,1,0,1,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
1,1,3,3,1,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,3,21,0,1,3,7,1,73,2286,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,0
1,1,2,5,1,0,1,0,0,88,210,0,3,2,1,1,0,0,2,1,1,0,0,1,1,4,0,56,0,6,1,3,3,1,0,0,2,1,3,1,3,0,0,1,54,0,0,0,1,1,0
1,0,2,3,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,1,2,18,0,1,2,7,0,141,1119,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
1,1,4,5,1,0,2,0,0,18,126,0,3,2,1,1,0,0,7,1,3,32,0,0,4,17,1,73,1865,6,1,3,3,0,8,0,1,1,3,1,3,0,0,4,76,0,0,0,1,0,3
1,1,3,9,0,0,1,0,0,27,96,0,0,0,0,1,0,0,3,1,1,3,0,1,2,1,0,73,2178,6,1,7,7,0,27,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,0
0,0,2,3,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,2,9,0,1,2,6,0,73,860,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,0,2,2,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,1,2,7,0,1,2,7,0,73,1375,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
0,0,2,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,0,2,6,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,1,7,7,0,0,0,0,8,82,0,0,0,0,1,0,0,10,1,1,0,0,1,1,4,0,73,0,6,1,5,5,7,8,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
1,1,1,5,0,0,0,0,0,0,50,0,0,0,0,1,0,0,0,1,2,0,0,0,1,6,0,73,0,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
0,1,1,5,9,0,0,0,0,7,92,0,0,0,0,1,0,0,13,1,2,0,0,0,1,5,0,73,0,6,1,3,3,9,7,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,1,1,5,0,0,0,0,0,23,77,0,0,0,0,1,1,77,3,1,2,0,0,1,1,8,0,73,0,6,1,3,3,0,23,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,3,5,0,0,0,0,0,5,42,0,0,0,0,1,0,0,8,1,1,2,0,1,2,6,0,285,666,6,1,3,3,0,5,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,1,4,0,0,0,0,0,4,38,0,1,0,1,1,1,38,9,1,1,0,0,1,1,3,0,73,0,6,1,2,2,0,4,0,1,1,1,1,1,0,0,0,76,1,0,0,1,1,0
1,0,2,2,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,1,2,6,0,1,2,5,0,73,1588,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
1,1,6,6,2,0,3,0,0,43,180,0,2,3,1,1,20,9,4,1,1,0,0,1,1,4,0,73,0,6,1,4,4,1,0,0,2,1,3,0,2,0,0,2,54,0,0,0,1,1,0
1,1,1,3,0,0,2,0,0,29,97,0,4,3,1,1,0,0,3,1,1,0,0,1,1,4,0,73,0,6,1,1,1,0,0,0,1,1,3,1,4,0,0,2,76,0,0,0,1,1,3
0,0,1,2,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,1,1,0,0,1,1,3,0,243,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,0,2,3,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,1,3,13,0,0,2,11,0,73,2089,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,2
0,1,2,6,5,0,0,0,0,5,72,0,0,0,0,1,0,0,14,1,1,3,0,0,2,3,0,73,2178,6,1,4,4,5,5,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,3,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,0,3,4,0,263,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,0,1,3,0,0,0,0,0,1,16,0,0,0,0,1,0,0,16,1,0,0,1,0,1,1,0,244,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,2,7,1,0,0,0,0,0,63,0,0,0,0,1,2,31,0,1,1,0,0,0,1,3,0,243,0,6,1,5,5,1,0,0,2,0,0,1,0,0,0,0,37,0,0,0,1,1,3
0,1,1,3,11,0,0,0,0,13,83,0,0,0,0,1,0,0,6,1,1,0,0,1,1,4,0,73,0,6,1,1,1,11,13,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,1,4,0,0,0,0,0,4,41,0,1,0,1,1,1,41,10,1,1,0,0,1,1,6,0,73,0,6,1,2,2,0,4,0,1,1,1,1,1,0,0,0,76,0,0,0,1,3,0
0,0,1,3,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,2,0,0,0,1,9,0,132,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,1,3,3,0,0,0,0,0,5,42,0,1,0,1,1,2,21,8,1,1,3,0,0,2,3,0,73,2178,6,1,1,1,0,0,0,2,1,0,1,1,0,0,1,54,0,0,0,1,2,3
0,1,3,5,0,0,0,0,0,0,52,0,0,0,0,1,1,52,0,1,1,3,0,1,2,4,0,73,2178,6,1,3,3,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,0
0,1,3,3,2,0,0,0,0,1,52,0,0,0,0,1,3,17,52,1,1,4,1,1,2,3,0,73,2292,6,1,1,1,2,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,0
0,1,3,3,3,0,0,0,0,5,76,0,0,0,0,1,0,0,15,1,2,13,0,1,2,6,0,73,1770,6,1,1,1,3,5,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,1,2,3,0,1,2,5,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,4,3,2,0,0,0,0,0,53,0,0,0,0,1,0,0,0,1,3,28,0,1,4,14,1,73,1240,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,1,4,3,4,0,0,0,0,4,83,4,1,0,1,1,4,20,20,1,1,3,0,0,2,2,0,73,2178,6,1,1,1,1,0,0,1,1,3,0,1,0,0,12,76,0,0,0,1,3,0
0,0,2,3,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,1,2,3,0,0,2,5,0,230,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,1,6,7,2,0,9,0,0,85,208,0,0,0,0,1,4,52,2,1,2,5,0,0,2,7,0,73,755,6,1,5,5,2,85,0,2,0,0,1,0,0,0,0,54,0,0,0,1,2,3
1,1,3,6,4,0,1,0,0,0,74,0,0,0,0,1,0,0,0,1,1,0,0,1,1,4,1,40,0,6,1,4,4,3,0,0,2,0,0,1,0,0,0,0,37,0,0,0,1,2,0
0,0,1,4,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,1,1,0,0,1,1,4,0,73,0,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,2,7,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,1,1,0,0,1,2,6,0,184,0,6,1,5,5,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,3,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,1,3,5,0,78,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,5,3,2,0,0,0,0,1,56,0,0,0,0,1,0,0,56,1,3,27,1,1,4,10,1,73,1149,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,54,1,0,0,1,2,2
1,1,2,3,2,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,2,3,0,0,2,4,1,251,2178,6,1,1,1,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
1,1,2,5,0,0,0,0,0,0,57,0,0,0,0,1,0,0,0,1,1,5,0,0,2,6,0,73,1758,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,2,5,0,0,0,0,0,1,50,0,0,0,0,1,0,0,50,1,2,0,0,1,1,7,0,73,0,6,1,3,3,0,1,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,3
1,1,1,5,1,0,0,0,0,4,51,0,0,0,0,1,3,17,12,1,1,0,0,0,1,6,0,188,0,6,1,3,3,1,4,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,2,3,0,0,0,0,0,1,22,0,0,0,0,1,0,0,22,1,1,5,1,0,2,3,0,16,638,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,4,1,0,0,0,0,0,45,0,0,0,0,1,0,0,0,1,3,3,0,0,2,7,0,73,2178,6,1,2,2,1,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,1,1,3,0,1,2,3,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
1,1,3,6,0,0,0,0,0,0,53,0,0,0,0,1,3,17,0,1,2,4,0,1,3,5,0,144,387,6,1,4,4,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,4,4,1,0,0,0,0,3,98,1,1,0,1,1,11,8,32,1,3,7,0,0,2,7,1,73,1346,6,1,1,1,0,0,0,1,1,3,1,1,0,0,19,76,0,0,0,1,0,2
0,1,2,7,4,0,0,0,0,5,69,0,0,0,0,1,0,0,13,1,1,3,0,1,2,5,0,73,2178,6,1,5,5,4,5,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
1,1,2,4,8,0,8,0,0,108,629,0,0,0,0,1,217,2,5,1,2,5,0,1,2,9,0,73,658,6,1,2,2,8,108,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,6,0,0,4,0,0,0,87,0,1,0,0,1,11,7,0,1,1,3,0,1,2,4,0,73,2178,6,1,4,4,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,4,0,0,0,0,0,0,41,0,0,0,0,1,0,0,0,1,1,3,0,0,2,5,0,73,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
1,1,3,10,1,1,0,0,0,0,104,0,1,0,1,1,0,0,0,1,2,0,0,1,1,7,0,285,0,6,1,7,7,1,0,0,2,1,1,1,1,1,1,0,54,0,0,1,1,1,0
0,0,2,3,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,1,1,3,0,0,2,4,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
1,0,1,3,1,0,0,0,0,0,25,0,0,0,0,1,9,2,0,1,0,0,0,0,1,3,0,315,0,6,1,1,1,1,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,4,4,1,0,2,0,0,17,127,0,3,2,1,1,2,63,7,1,3,32,0,0,4,17,1,73,1865,6,1,2,2,0,8,0,1,1,3,1,3,0,0,5,76,0,0,0,1,0,3
1,1,4,5,1,0,2,0,0,18,128,0,3,2,1,1,2,64,7,1,3,32,0,0,4,17,1,73,1865,6,1,3,3,0,8,0,1,1,3,1,3,0,0,4,76,0,0,0,1,0,3
0,1,3,4,2,0,0,0,0,0,54,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,73,2178,6,1,2,2,2,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,3
0,0,2,2,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,1,3,13,0,1,2,12,0,251,1364,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,1,3,5,1,0,2,0,0,0,72,0,0,0,0,1,5,14,0,1,1,3,0,1,2,3,0,73,2178,6,1,3,3,1,0,0,2,0,0,1,0,0,0,0,52,0,0,0,1,1,0
1,0,1,3,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,1,1,0,0,1,1,7,0,44,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,1,3,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,1,1,0,0,1,1,4,0,230,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,1,3,5,0,0,0,0,0,6,43,0,0,0,0,1,0,0,7,1,1,2,0,1,2,6,0,285,666,6,1,3,3,0,6,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,3,4,1,0,0,0,0,0,53,0,0,0,0,1,0,0,0,1,3,13,0,1,2,7,0,285,1597,6,1,2,2,1,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,2,2
0,0,2,3,1,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,1,2,7,1,107,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,4,4,0,0,0,0,0,61,0,0,0,0,1,0,0,0,1,2,3,0,0,2,5,0,73,2178,6,1,2,2,4,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,3,0
0,1,2,4,0,0,3,0,0,0,59,0,0,0,0,1,4,14,0,1,1,2,0,0,2,7,0,251,666,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,2,7,0,0,2,0,0,10,113,0,1,0,1,1,26,4,11,1,1,4,0,0,2,5,0,73,585,6,1,5,5,0,10,0,1,1,1,1,1,0,0,0,76,0,0,0,1,2,3
1,0,2,3,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,1,2,7,0,1,2,7,0,73,2117,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,1,6,0,0,1,0,0,0,69,0,0,0,0,1,0,0,0,1,2,0,0,1,1,6,0,73,0,6,1,4,4,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,2
0,0,1,3,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,222,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,0
0,0,2,3,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,1,1,3,0,1,2,2,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,3,3,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,2,3,0,0,3,6,0,78,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
0,1,3,4,0,0,0,0,0,5,58,0,1,0,1,1,4,14,11,1,1,3,0,1,2,4,0,113,2178,6,1,2,2,0,0,0,2,1,0,1,1,0,0,1,15,0,0,0,1,3,3
0,1,3,5,0,0,2,0,0,0,69,0,0,0,0,1,1,69,0,1,2,3,0,1,2,7,0,251,2178,6,1,3,3,0,0,0,2,0,0,1,0,0,0,0,37,0,0,0,1,1,0
0,0,3,3,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,2,3,0,0,3,4,0,99,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
0,1,2,3,0,0,0,0,0,0,43,0,1,0,1,1,7,6,0,1,1,3,0,0,2,5,0,73,2178,6,1,1,1,0,0,0,1,1,1,1,1,0,0,0,76,0,0,0,1,2,3
0,0,2,2,1,0,0,0,0,0,24,0,0,0,0,1,0,0,0,1,2,0,0,1,2,6,1,101,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,3
0,1,3,6,2,0,0,0,0,1,89,0,0,0,0,1,8,11,89,1,2,3,0,1,2,4,0,73,2178,6,1,4,4,2,1,0,2,0,0,1,0,0,0,0,52,0,0,0,1,1,0
0,0,2,4,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,1,2,6,0,1,2,4,0,73,819,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,0
1,1,5,3,3,1,4,0,0,20,152,0,0,0,0,1,32,4,7,1,3,16,7,0,4,7,0,73,2009,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,23,1,0,1,1,2,2
0,0,2,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,0,2,5,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,3
1,0,2,2,0,0,0,0,0,5,28,0,0,0,0,1,0,0,5,1,2,7,5,1,2,6,0,73,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,0
1,1,4,4,1,0,0,0,0,10,76,0,0,0,0,1,0,0,7,1,3,32,0,1,4,17,1,73,1865,6,1,2,2,0,10,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
0,1,2,7,7,0,0,0,0,10,89,0,0,0,0,1,0,0,8,1,1,3,0,1,2,3,0,73,2178,6,1,5,5,7,10,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,3
0,0,1,2,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,1,0,0,1,1,3,1,48,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,3,3,0,0,5,0,0,0,56,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,251,2178,6,1,1,1,0,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,3
0,0,1,3,0,0,0,0,0,1,25,0,0,0,0,1,0,0,25,1,1,0,0,0,1,3,0,73,0,6,1,1,1,0,1,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,4,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,2,3,0,1,2,5,0,73,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,3
1,0,2,5,0,0,0,0,0,1,34,0,0,0,0,1,0,0,34,1,2,3,0,1,2,3,0,335,2178,6,1,3,3,0,1,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,3
1,0,2,2,0,0,0,0,0,1,30,0,0,0,0,1,0,0,30,1,2,10,1,1,2,6,0,73,32,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,0,2,3,0,0,0,0,0,3,21,0,0,0,0,1,0,0,7,1,1,3,3,1,2,1,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,3,5,0,0,0,0,0,6,43,0,0,0,0,1,0,0,7,1,1,2,0,1,2,6,0,285,666,6,1,3,3,0,6,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,1,2,4,0,0,0,0,0,13,76,0,1,0,1,1,19,4,5,1,1,0,0,1,2,3,0,99,0,6,1,2,2,0,13,0,1,1,1,1,1,0,0,0,76,0,0,0,1,1,0
1,1,4,5,0,0,2,0,0,20,118,0,3,2,1,1,0,0,5,1,3,24,0,0,4,15,0,73,1689,6,1,3,3,0,9,0,1,1,3,1,3,0,0,4,76,0,0,0,1,0,3
1,0,2,4,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,73,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,3,4,0,0,1,0,0,0,60,0,0,0,0,1,1,60,0,1,3,3,0,0,2,8,0,251,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,1,2,3,0,1,2,6,0,191,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
1,1,3,4,0,0,1,0,0,7,94,1,1,0,1,1,19,4,13,1,2,4,0,0,2,6,0,73,1872,6,1,1,1,0,0,0,1,1,3,1,1,0,0,8,76,0,0,0,1,0,0
1,0,1,4,0,0,0,0,0,10,30,0,0,0,0,1,0,0,3,1,2,0,10,1,1,4,0,73,0,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,2
0,1,1,4,10,0,0,0,0,0,73,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,73,0,6,1,2,2,10,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
0,1,2,5,2,0,0,0,0,0,59,0,0,0,0,1,0,0,0,1,2,0,0,1,1,6,1,73,0,6,1,3,3,1,0,0,2,0,0,1,0,0,0,0,38,1,0,0,1,1,0
0,1,3,3,1,0,0,0,0,6,52,0,1,0,1,1,2,26,8,1,2,3,0,1,2,7,1,73,2178,6,1,1,1,0,0,0,2,1,0,1,1,0,0,1,54,0,0,0,1,1,0
0,1,1,4,2,0,0,0,0,1,40,0,0,0,0,1,0,0,40,1,1,0,0,1,1,3,0,73,0,6,1,2,2,2,1,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,0,1,2,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,1,0,0,1,1,4,0,325,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,3,0
1,0,3,5,0,0,0,0,0,1,34,0,0,0,0,1,0,0,34,1,1,0,0,1,2,5,0,68,0,6,1,3,3,0,1,0,2,0,0,1,0,0,0,0,37,0,0,0,1,2,0
1,1,4,3,2,0,0,0,0,6,47,0,0,0,0,1,0,0,7,1,3,27,6,1,4,10,1,73,1829,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
0,1,2,4,0,0,0,0,0,0,50,0,0,0,0,1,1,50,0,1,3,3,0,1,2,8,0,251,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,3,4,0,0,2,0,0,1,52,0,0,0,0,1,1,52,52,1,2,3,1,0,2,3,0,73,2178,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,14,0,0,0,1,3,0
1,1,3,5,1,0,0,0,0,0,57,0,0,0,0,1,7,8,0,1,2,3,0,1,2,6,0,73,2178,6,1,3,3,1,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,2,0
1,1,5,5,1,0,0,0,0,0,52,0,0,0,0,1,0,0,0,1,3,10,0,1,3,8,1,73,2253,6,1,3,3,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,0,2
0,1,2,4,0,0,0,0,0,5,41,0,0,0,0,1,0,0,8,1,2,6,0,0,2,5,0,73,108,6,1,2,2,0,5,0,1,0,0,1,0,0,0,0,76,1,0,0,1,1,3
0,1,2,4,9,0,0,0,0,12,90,0,0,0,0,1,0,0,7,1,2,3,0,1,2,6,0,230,2178,6,1,2,2,9,12,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,3
1,1,2,2,0,0,0,0,0,1,41,0,0,0,0,1,0,0,41,1,3,21,1,1,2,11,0,73,349,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,1,0,0,1,2,2
1,1,3,6,1,0,1,0,0,89,219,0,3,2,1,1,0,0,2,1,1,0,1,0,2,3,0,78,0,6,1,4,4,1,0,0,2,1,3,1,3,0,0,1,54,0,0,0,1,0,3
1,1,1,6,0,0,0,0,0,11,66,0,0,0,0,1,0,0,6,1,3,0,0,1,1,10,0,73,0,6,1,4,4,0,11,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
1,0,2,4,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,1,1,0,0,0,1,4,0,230,0,6,1,2,2,0,0,0,2,0,0,1,0,0,0,0,54,0,0,0,1,2,0
0,1,3,4,3,0,0,0,0,0,60,0,0,0,0,1,0,0,0,1,2,4,0,1,2,6,0,73,1216,6,1,2,2,3,0,0,2,0,0,1,0,0,0,0,38,0,0,0,1,1,3
0,0,2,3,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,1,2,3,0,1,2,5,0,73,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
0,1,2,3,0,0,1,0,0,2,43,0,1,0,1,1,2,21,21,1,1,3,0,0,2,5,0,73,2178,6,1,1,1,0,0,0,1,1,1,1,1,0,0,6,76,0,0,0,1,2,3
0,0,2,3,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,1,1,3,0,0,2,5,0,137,2178,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,1,0
0,1,2,4,0,0,0,0,0,0,46,0,0,0,0,1,3,15,0,1,1,3,0,0,2,5,0,73,2178,6,1,2,2,0,0,0,1,0,0,1,0,0,0,0,76,0,0,0,1,2,3
